timestamp,company_code,company_name,financial_year,source,source_url,output_file,action,status,message
2026-08-27T18:48:27,BSOFT,Birlasoft,2024-25,APR_MAR,2024-25,Existing canonical PDF,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\BSOFT_BR_24-25.pdf,adbb666c1c57530f6d1bed3f1bdccf60bbf1137e71c9ee1abc3ebe73bd2eba9a,valid canonical PDF already exists
2026-08-27T18:48:31,ZENSARTECH,Zensar Technologies,2024-25,APR_MAR,2024-25,Existing canonical PDF,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\ZENSARTECH_BR_24-25.pdf,d5ce48665057cfccb695ea85296f2e15602f833f9d83e08d610acd4723fc4cb5,valid canonical PDF already exists
2026-08-27T18:48:34,TATATECH,Tata Technologies,2024-25,APR_MAR,2024-25,Existing canonical PDF,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TATATECH_BR_24-25.pdf,4ebfdca4b8df06e6965f8837dd46c93f054cf368e97de650c7a5fce34d6569e6,valid canonical PDF already exists
2026-08-27T18:48:40,HAPPSTMNDS,Happiest Minds Technologies,2024-25,APR_MAR,2024-25,Existing canonical PDF,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HAPPSTMNDS_BR_24-25.pdf,202270b86eabbb909bbaa401b71bbe30fea31441fc550e478b7681bea5612312,valid canonical PDF already exists
2026-08-27T19:46:00,TCS,Tata Consultancy Services,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TCS_BR_24-25.pdf,f5403da4b5c647ff1f1e769c8bf393799cacf319ad2b931b7b1a8f11e2591489,valid canonical PDF already exists
2026-08-27T19:46:05,INFY,Infosys,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\INFY_BR_24-25.pdf,236c06edb758b61b5379319d09ca3a1141cf495cb99fa0564372bdefd21caf41,valid canonical PDF already exists
2026-08-27T19:46:05,WIPRO,Wipro,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\WIPRO_BR_24-25.pdf,bb41006ae043ae356fb70458d7892e8d93f8cd29d96ef7c7b94220f0f74f0156,valid canonical PDF already exists
2026-08-27T19:46:06,HCLTECH,HCL Technologies,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HCLTECH_BR_24-25.pdf,f640844c703e63106e97d092ae4db4c49f4b1ebec6f2800cb4f2949c9a9339e9,valid canonical PDF already exists
2026-08-27T19:46:08,TECHM,Tech Mahindra,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TECHM_BR_24-25.pdf,af6f81d6ea452871d6afb84d3b4517154d260295336101e231ee2b30002ac85f,valid canonical PDF already exists
2026-08-27T19:46:10,LTIM,LTIMindtree,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\LTIM_BR_24-25.pdf,3ee9cbeea005d86c0f92a7d4b1a160d6d8006d1ff21ca018d5304bb5b172bb3f,valid canonical PDF already exists
2026-08-27T19:46:14,MPHASIS,Mphasis,2024-25,Existing canonical,VALIDATION,FAILED,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\MPHASIS_BR_24-25.pdf,fd561603126e6f203e3e4f729217248a5550a071f9d09fbfabed3cbeb6554de2,BRSR content could not be confirmed
2026-08-27T19:46:14,MPHASIS,Mphasis,2024-25,NSE,SOURCE,ATTEMPTED,,,download started
2026-08-27T19:46:27,MPHASIS,Mphasis,2024-25,NSE,VALIDATION,FAILED,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\MPHASIS_BR_24-25.pdf.download.tmp,fd561603126e6f203e3e4f729217248a5550a071f9d09fbfabed3cbeb6554de2,BRSR content could not be confirmed
2026-08-27T19:46:27,MPHASIS,Mphasis,2024-25,All sources,PENDING,PENDING,,,all configured sources failed or were rejected
2026-08-27T19:46:27,PERSISTENT,Persistent Systems,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\PERSISTENT_BR_24-25.pdf,d27c24daf9e35d8d6aaf5814ab7b9c596105626c2b588466bb9a7f8de5e34086,valid canonical PDF already exists
2026-08-27T19:46:29,COFORGE,Coforge,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\COFORGE_BR_24-25.pdf,f81a765bb8a1682417a1eebe1dccacfb43b0a7ff41fd16e43114f68d3bd40a46,valid canonical PDF already exists
2026-08-27T19:46:31,LTTS,L&T Technology Services,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\LTTS_BR_24-25.pdf,357963470db86aff8c6744f61077129849c78533bc434baac2433b78b83eb562,valid canonical PDF already exists
2026-08-27T19:46:32,TATAELXSI,Tata Elxsi,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TATAELXSI_BR_24-25.pdf,1b9e2dbe88505d7f4e5ada466389243e846abb122b28f17e8548f7c1e99b9ad5,valid canonical PDF already exists
2026-08-27T19:46:33,OFSS,Oracle Financial Services Software,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\OFSS_BR_24-25.pdf,15c3b0074ed5ef5ee9d0987ecd6c526802a142993a7250cb64e156e718b78f48,valid canonical PDF already exists
2026-08-27T19:46:34,KPITTECH,KPIT Technologies,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\KPITTECH_BR_24-25.pdf,4684905154541fdd8a5ae17d5fcbeb0193ac0e8cd210cddcd172d14d9a316668,valid canonical PDF already exists
2026-08-27T19:46:37,CYIENT,Cyient,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\CYIENT_BR_24-25.pdf,8bfb4ec2b5a88207e79f679d50d50514720d4c1189505bf81fccc0a982c2c2ff,valid canonical PDF already exists
2026-08-27T19:46:38,BSOFT,Birlasoft,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\BSOFT_BR_24-25.pdf,adbb666c1c57530f6d1bed3f1bdccf60bbf1137e71c9ee1abc3ebe73bd2eba9a,valid canonical PDF already exists
2026-08-27T19:46:39,ZENSARTECH,Zensar Technologies,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\ZENSARTECH_BR_24-25.pdf,d5ce48665057cfccb695ea85296f2e15602f833f9d83e08d610acd4723fc4cb5,valid canonical PDF already exists
2026-08-27T19:46:40,TATATECH,Tata Technologies,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TATATECH_BR_24-25.pdf,4ebfdca4b8df06e6965f8837dd46c93f054cf368e97de650c7a5fce34d6569e6,valid canonical PDF already exists
2026-08-27T19:46:41,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HAPPSTMNDS_BR_24-25.pdf,202270b86eabbb909bbaa401b71bbe30fea31441fc550e478b7681bea5612312,valid canonical PDF already exists
2026-08-27T19:49:36,SONATSOFTW,Sonata Software,2024-25,Existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\SONATSOFTW_BR_24-25.pdf,dc08e4644934726ff168f672a39c64be68dab31fbb79090a04f063f3302a52f3,valid canonical PDF already exists
2026-08-27T19:49:36,HEXAWARE,Hexaware Technologies,2025,NSE Annual Report - Hexaware FY2025,SOURCE,ATTEMPTED,,,download started
2026-08-27T19:49:59,HEXAWARE,Hexaware Technologies,2025,NSE Annual Report - Hexaware FY2025,DOWNLOADED,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HEXAWARE_BR_24-25.pdf,ee29b57d4fcb150f7a0b7f55e13cd46c720c591370693315d13416664b946684,first 10 pages validated successfully
2026-08-27 20:07:21,TCS,Tata Consultancy Services,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TCS_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:23,INFY,Infosys,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\INFY_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:23,WIPRO,Wipro,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\WIPRO_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:23,HCLTECH,HCL Technologies,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HCLTECH_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:24,TECHM,Tech Mahindra,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TECHM_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:25,LTIM,LTIMindtree,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\LTIM_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:28,MPHASIS,Mphasis,2024-25,existing canonical,INVALID_MOVED,FAILED,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\MPHASIS_BR_24-25.invalid.pdf,BRSR content could not be confirmed
2026-08-27 20:07:28,MPHASIS,Mphasis,2024-25,none,PENDING,PENDING,,no source URL configured
2026-08-27 20:07:28,PERSISTENT,Persistent Systems,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\PERSISTENT_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:29,COFORGE,Coforge,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\COFORGE_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:30,LTTS,L&T Technology Services,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\LTTS_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:31,TATAELXSI,Tata Elxsi,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TATAELXSI_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:31,OFSS,Oracle Financial Services Software,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\OFSS_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:31,KPITTECH,KPIT Technologies,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\KPITTECH_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:33,CYIENT,Cyient,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\CYIENT_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:33,BSOFT,Birlasoft,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\BSOFT_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:34,ZENSARTECH,Zensar Technologies,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\ZENSARTECH_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:34,TATATECH,Tata Technologies,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\TATATECH_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:07:35,HAPPSTMNDS,Happiest Minds Technologies,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HAPPSTMNDS_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:09:02,SONATSOFTW,Sonata Software,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\SONATSOFTW_BR_24-25.pdf,valid canonical PDF already exists
2026-08-27 20:09:06,HEXAWARE,Hexaware Technologies,2024-25,existing canonical,SKIP,PASS,D:\capstone-phase3-implementation\capstone-implementation\brsr-pdfs\HEXAWARE_BR_24-25.pdf,valid canonical PDF already exists
2026-09-02T19:14:08,TCS,Tata Consultancy Services,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\TCS_BR_24-25.pdf,f5403da4b5c647ff1f1e769c8bf393799cacf319ad2b931b7b1a8f11e2591489,company + FY2024-25 + BRSR validated
2026-09-02T19:14:15,INFY,Infosys,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\INFY_BR_24-25.pdf,236c06edb758b61b5379319d09ca3a1141cf495cb99fa0564372bdefd21caf41,company + FY2024-25 + BRSR validated
2026-09-02T19:14:16,WIPRO,Wipro,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\WIPRO_BR_24-25.pdf,bb41006ae043ae356fb70458d7892e8d93f8cd29d96ef7c7b94220f0f74f0156,company + FY2024-25 + BRSR validated
2026-09-02T19:14:18,HCLTECH,HCL Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\HCLTECH_BR_24-25.pdf,f640844c703e63106e97d092ae4db4c49f4b1ebec6f2800cb4f2949c9a9339e9,company + FY2024-25 + BRSR validated
2026-09-02T19:14:20,TECHM,Tech Mahindra,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\TECHM_BR_24-25.pdf,af6f81d6ea452871d6afb84d3b4517154d260295336101e231ee2b30002ac85f,company + FY2024-25 + BRSR validated
2026-09-02T19:14:24,LTIM,LTIMindtree,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\LTIM_BR_24-25.pdf,3ee9cbeea005d86c0f92a7d4b1a160d6d8006d1ff21ca018d5304bb5b172bb3f,company + FY2024-25 + BRSR validated
2026-09-02T19:14:24,MPHASIS,Mphasis,2024-25,NSE Annual Report,DOWNLOAD,STARTED,,,source attempt started
2026-09-02T19:15:22,MPHASIS,Mphasis,2024-25,NSE Annual Report,DOWNLOAD,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\MPHASIS_BR_24-25.pdf,fd561603126e6f203e3e4f729217248a5550a071f9d09fbfabed3cbeb6554de2,company + FY2024-25 + BRSR validated
2026-09-02T19:15:23,PERSISTENT,Persistent Systems,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\PERSISTENT_BR_24-25.pdf,d27c24daf9e35d8d6aaf5814ab7b9c596105626c2b588466bb9a7f8de5e34086,company + FY2024-25 + BRSR validated
2026-09-02T19:15:24,COFORGE,Coforge,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\COFORGE_BR_24-25.pdf,f81a765bb8a1682417a1eebe1dccacfb43b0a7ff41fd16e43114f68d3bd40a46,company + FY2024-25 + BRSR validated
2026-09-02T19:15:27,LTTS,L&T Technology Services,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\LTTS_BR_24-25.pdf,357963470db86aff8c6744f61077129849c78533bc434baac2433b78b83eb562,company + FY2024-25 + BRSR validated
2026-09-02T19:15:28,TATAELXSI,Tata Elxsi,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\TATAELXSI_BR_24-25.pdf,1b9e2dbe88505d7f4e5ada466389243e846abb122b28f17e8548f7c1e99b9ad5,company + FY2024-25 + BRSR validated
2026-09-02T19:15:29,OFSS,Oracle Financial Services Software,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\OFSS_BR_24-25.pdf,15c3b0074ed5ef5ee9d0987ecd6c526802a142993a7250cb64e156e718b78f48,company + FY2024-25 + BRSR validated
2026-09-02T19:15:30,KPITTECH,KPIT Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\KPITTECH_BR_24-25.pdf,4684905154541fdd8a5ae17d5fcbeb0193ac0e8cd210cddcd172d14d9a316668,company + FY2024-25 + BRSR validated
2026-09-02T19:15:34,CYIENT,Cyient,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\CYIENT_BR_24-25.pdf,8bfb4ec2b5a88207e79f679d50d50514720d4c1189505bf81fccc0a982c2c2ff,company + FY2024-25 + BRSR validated
2026-09-02T19:15:35,BSOFT,Birlasoft,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\BSOFT_BR_24-25.pdf,adbb666c1c57530f6d1bed3f1bdccf60bbf1137e71c9ee1abc3ebe73bd2eba9a,company + FY2024-25 + BRSR validated
2026-09-02T19:15:37,ZENSARTECH,Zensar Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\ZENSARTECH_BR_24-25.pdf,d5ce48665057cfccb695ea85296f2e15602f833f9d83e08d610acd4723fc4cb5,company + FY2024-25 + BRSR validated
2026-09-02T19:15:38,TATATECH,Tata Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\TATATECH_BR_24-25.pdf,4ebfdca4b8df06e6965f8837dd46c93f054cf368e97de650c7a5fce34d6569e6,company + FY2024-25 + BRSR validated
2026-09-02T19:15:39,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\HAPPSTMNDS_BR_24-25.pdf,202270b86eabbb909bbaa401b71bbe30fea31441fc550e478b7681bea5612312,company + FY2024-25 + BRSR validated
2026-09-02T19:18:47,SONATSOFTW,Sonata Software,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\SONATSOFTW_BR_24-25.pdf,dc08e4644934726ff168f672a39c64be68dab31fbb79090a04f063f3302a52f3,company + FY2024-25 + BRSR validated
2026-09-02T19:18:57,HEXAWARE,Hexaware Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\capstone-phase3-complete-implementation\brsr-pdfs\HEXAWARE_BR_24-25.pdf,ee29b57d4fcb150f7a0b7f55e13cd46c720c591370693315d13416664b946684,company + FY2024-25 + BRSR validated
2026-09-02T19:27:04,TCS,Tata Consultancy Services,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\TCS_BR_24-25.pdf,f5403da4b5c647ff1f1e769c8bf393799cacf319ad2b931b7b1a8f11e2591489,company + FY2024-25 + BRSR validated
2026-09-02T19:27:08,INFY,Infosys,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\INFY_BR_24-25.pdf,236c06edb758b61b5379319d09ca3a1141cf495cb99fa0564372bdefd21caf41,company + FY2024-25 + BRSR validated
2026-09-02T19:27:09,WIPRO,Wipro,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\WIPRO_BR_24-25.pdf,bb41006ae043ae356fb70458d7892e8d93f8cd29d96ef7c7b94220f0f74f0156,company + FY2024-25 + BRSR validated
2026-09-02T19:27:10,HCLTECH,HCL Technologies,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\HCLTECH_BR_24-25.pdf,f640844c703e63106e97d092ae4db4c49f4b1ebec6f2800cb4f2949c9a9339e9,company + FY2024-25 + BRSR validated
2026-09-02T19:27:11,TECHM,Tech Mahindra,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\TECHM_BR_24-25.pdf,af6f81d6ea452871d6afb84d3b4517154d260295336101e231ee2b30002ac85f,company + FY2024-25 + BRSR validated
2026-09-02T19:27:14,LTIM,LTIMindtree,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\LTIM_BR_24-25.pdf,3ee9cbeea005d86c0f92a7d4b1a160d6d8006d1ff21ca018d5304bb5b172bb3f,company + FY2024-25 + BRSR validated
2026-09-02T19:28:05,MPHASIS,Mphasis,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\MPHASIS_BR_24-25.pdf,fd561603126e6f203e3e4f729217248a5550a071f9d09fbfabed3cbeb6554de2,company + FY2024-25 + BRSR validated
2026-09-02T19:28:05,PERSISTENT,Persistent Systems,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\PERSISTENT_BR_24-25.pdf,d27c24daf9e35d8d6aaf5814ab7b9c596105626c2b588466bb9a7f8de5e34086,company + FY2024-25 + BRSR validated
2026-09-02T19:28:07,COFORGE,Coforge,2024-25,Existing Canonical,SKIP,PASS,C:\Users\mahes\Downloads\capstone-phase3-complete-implementation\brsr-pdfs\COFORGE_BR_24-25.pdf,f81a765bb8a1682417a1eebe1dccacfb43b0a7ff41fd16e43114f68d3bd40a46,company + FY2024-25 + BRSR validated
